time	V(comp_in)	V(out)	V(tube)
5.019557765041283e-04	7.979581e-01	4.999866e+00	3.155274e+01
5.019657765041283e-04	8.031502e-01	4.999866e+00	3.175821e+01
5.019757765041283e-04	8.083383e-01	4.999866e+00	3.196358e+01
5.019857765041284e-04	8.135226e-01	4.999866e+00	3.216887e+01
5.019957765041284e-04	8.187028e-01	4.999866e+00	3.237406e+01
5.020057765041285e-04	8.238791e-01	4.999866e+00	3.257917e+01
5.020157765041285e-04	8.290513e-01	4.999866e+00	3.278418e+01
5.020257765041286e-04	8.342195e-01	4.999866e+00	3.298910e+01
5.020357765041286e-04	8.393837e-01	4.999866e+00	3.319392e+01
5.020457765041287e-04	8.445438e-01	4.999866e+00	3.339866e+01
5.020557765041287e-04	8.496998e-01	4.999866e+00	3.360331e+01
5.020657765041288e-04	8.548518e-01	4.999866e+00	3.380787e+01
5.020757765041288e-04	8.599997e-01	4.999866e+00	3.401233e+01
5.020857765041289e-04	8.651435e-01	4.999866e+00	3.421670e+01
5.020957765041289e-04	8.702831e-01	4.999866e+00	3.442099e+01
5.021057765041290e-04	8.754187e-01	4.999866e+00	3.462518e+01
5.021157765041290e-04	8.805501e-01	4.999866e+00	3.482928e+01
5.021257765041291e-04	8.856774e-01	4.999866e+00	3.503329e+01
5.021357765041291e-04	8.908005e-01	4.999866e+00	3.523721e+01
5.021457765041292e-04	8.959194e-01	4.999866e+00	3.544104e+01
5.021557765041292e-04	9.010341e-01	4.999866e+00	3.564477e+01
5.021657765041293e-04	9.061447e-01	4.999866e+00	3.584842e+01
5.021757765041293e-04	9.112510e-01	4.999866e+00	3.605198e+01
5.021857765041294e-04	9.163531e-01	4.999866e+00	3.625544e+01
5.021957765041294e-04	9.214510e-01	4.999866e+00	3.645881e+01
5.022057765041295e-04	9.265446e-01	4.999866e+00	3.666210e+01
5.022157765041295e-04	9.316339e-01	4.999866e+00	3.686529e+01
5.022257765041296e-04	9.367191e-01	4.999866e+00	3.706839e+01
5.022357765041296e-04	9.417998e-01	4.999866e+00	3.727140e+01
5.022457765041297e-04	9.468764e-01	4.999866e+00	3.747433e+01
5.022557765041297e-04	9.519486e-01	4.999866e+00	3.767716e+01
