time	V(comp_in)	V(out)	V(tube)
Step Information: Cpar=0  (Step: 1/8)
5.044375206448194e-04	5.071006e-01	4.999866e+00	1.364505e+01
5.044475206448195e-04	5.085917e-01	4.999866e+00	1.369984e+01
5.044575206448195e-04	5.100818e-01	4.999866e+00	1.375463e+01
5.044675206448196e-04	5.115709e-01	4.999866e+00	1.380941e+01
5.044775206448196e-04	5.130590e-01	4.999866e+00	1.386419e+01
5.044875206448197e-04	5.145461e-01	4.999866e+00	1.391896e+01
5.044975206448197e-04	5.160322e-01	4.999866e+00	1.397372e+01
5.045075206448198e-04	5.175173e-01	4.999866e+00	1.402848e+01
5.045175206448198e-04	5.190015e-01	4.999866e+00	1.408323e+01
5.045275206448198e-04	5.204846e-01	4.999866e+00	1.413797e+01
5.045375206448199e-04	5.219668e-01	4.999866e+00	1.419271e+01
5.045475206448199e-04	5.234479e-01	4.999866e+00	1.424744e+01
5.045575206448200e-04	5.249281e-01	4.999866e+00	1.430217e+01
5.045675206448200e-04	5.264073e-01	4.999866e+00	1.435689e+01
5.045775206448201e-04	5.278855e-01	4.999866e+00	1.441160e+01
5.045875206448201e-04	5.293627e-01	4.999866e+00	1.446631e+01
5.045975206448202e-04	5.308389e-01	4.999866e+00	1.452101e+01
5.046075206448202e-04	5.323141e-01	4.999866e+00	1.457570e+01
5.046175206448203e-04	5.337883e-01	4.999866e+00	1.463039e+01
5.046275206448203e-04	5.352616e-01	4.999866e+00	1.468507e+01
5.046375206448204e-04	5.367338e-01	4.999866e+00	1.473975e+01
5.046475206448204e-04	5.382050e-01	4.999866e+00	1.479441e+01
5.046575206448205e-04	5.396753e-01	4.999866e+00	1.484908e+01
5.046675206448205e-04	5.411445e-01	4.999866e+00	1.490373e+01
5.046775206448206e-04	5.426128e-01	4.999866e+00	1.495838e+01
5.046875206448206e-04	5.440801e-01	4.999866e+00	1.501303e+01
5.046975206448207e-04	5.455464e-01	4.999866e+00	1.506766e+01
5.047075206448207e-04	5.470117e-01	4.999866e+00	1.512229e+01
5.047175206448208e-04	5.484759e-01	4.999866e+00	1.517692e+01
5.047275206448208e-04	5.499393e-01	4.999866e+00	1.523154e+01
5.047375206448209e-04	5.514016e-01	4.999866e+00	1.528615e+01
5.047475206448209e-04	5.528629e-01	4.999866e+00	1.534075e+01
5.047575206448210e-04	5.543232e-01	4.999866e+00	1.539535e+01
5.047675206448210e-04	5.557825e-01	4.999866e+00	1.544995e+01
5.047775206448211e-04	5.572408e-01	4.999866e+00	1.550453e+01
5.047875206448211e-04	5.586982e-01	4.999866e+00	1.555911e+01
5.047975206448212e-04	5.601546e-01	4.999866e+00	1.561369e+01
5.048075206448212e-04	5.616099e-01	4.999866e+00	1.566826e+01
5.048175206448213e-04	5.630642e-01	4.999866e+00	1.572282e+01
5.048275206448213e-04	5.645176e-01	4.999866e+00	1.577737e+01
5.048375206448214e-04	5.659699e-01	4.999866e+00	1.583192e+01
5.048475206448214e-04	5.674213e-01	4.999866e+00	1.588647e+01
5.048575206448215e-04	5.688717e-01	4.999866e+00	1.594100e+01
5.048675206448215e-04	5.703211e-01	4.999866e+00	1.599553e+01
5.048775206448216e-04	5.717695e-01	4.999866e+00	1.605006e+01
5.048875206448216e-04	5.732169e-01	4.999866e+00	1.610457e+01
5.048975206448217e-04	5.746633e-01	4.999866e+00	1.615908e+01
5.049075206448217e-04	5.761087e-01	4.999866e+00	1.621359e+01
5.049175206448218e-04	5.775531e-01	4.999866e+00	1.626809e+01
5.049275206448218e-04	5.789965e-01	4.999866e+00	1.632258e+01
